id,__typename,createdAt,datePlayed,archived,formatId,updatedAt,winningDeckId
360cad9f-81d7-4850-93b6-f7fad21af4bf,Match,2024-06-04T02:18:45.346Z,2024-06-03,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-04T02:18:45.346Z,8af5a74c-e19e-49b8-af4c-76ab019b9bbc
b502fa0e-e544-4976-9634-85ead49874c9,Match,2024-06-10T22:54:59.036Z,2024-06-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-10T22:54:59.036Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
241e563c-67de-44a1-b6ad-6d9ac67d19bb,Match,2024-10-08T01:57:22.230Z,2024-10-07,False,unranked,2024-10-08T01:57:22.230Z,971e723e-4b03-4a96-95fb-f1f5522a02e5
8648f253-b190-434b-9186-2f6244c97a74,Match,2024-07-09T02:52:16.720Z,2024-07-08,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-09T02:52:16.720Z,15b6e205-8132-4d02-9e31-b005dae73745
b012af7f-a9a8-4efd-8759-1e619d84e852,Match,2024-07-19T03:54:35.043Z,2024-07-18,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-07-19T03:54:35.043Z,3d36b33d-c708-450c-85fe-0911a376c762
b21a2f38-d2d0-4b06-a728-c0515e8d5c66,Match,2024-10-10T17:22:19.411Z,2024-10-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-10T17:22:19.411Z,15b6e205-8132-4d02-9e31-b005dae73745
78d28d9d-aeeb-488e-bffc-0e5fb3d3be76,Match,2024-06-26T04:55:38.401Z,2024-06-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-26T04:55:38.401Z,15b6e205-8132-4d02-9e31-b005dae73745
3a438b32-8fbd-4360-a2da-c5110ae38f60,Match,2024-05-19T16:43:13.899Z,2024-02-28,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:43:13.899Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
cfded99c-2b29-4f71-b7ac-83b79b2d9a16,Match,2024-05-19T16:29:06.910Z,2024-02-24,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:29:06.910Z,00f68c77-1154-473b-9b0a-c0d399478147
e875a3a8-7445-41a7-b199-422ff4363176,Match,2024-05-19T17:20:36.196Z,2024-05-02,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:20:36.196Z,f8387ebc-be96-4903-8628-fc7851caa547
40b6cbc5-9032-4497-ae9f-69a1c221af8a,Match,2024-05-19T16:56:16.274Z,2024-03-17,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:56:16.274Z,89b053b1-41d1-4374-8bb3-c2cc6ca6c27b
59a84192-088a-4584-9662-0f7304b3522d,Match,2024-06-15T03:55:06.481Z,2024-06-14,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-15T03:55:06.481Z,7782c783-a210-4d4b-a80d-976bef64f8e6
2e225887-fa44-4a1f-9294-d97a3136e4d6,Match,2024-05-19T17:14:43.856Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:14:43.856Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
6c929c86-93ac-4dde-b8c8-b0d8112391a6,Match,2024-11-05T03:29:22.888Z,2024-09-03,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-11-05T03:29:22.888Z,34f78b14-b22a-4e8a-83d0-f1da9f20daee
540ae087-fd26-4173-8c13-309051d4ff90,Match,2024-06-26T04:02:31.615Z,2024-06-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-26T04:02:31.615Z,15b6e205-8132-4d02-9e31-b005dae73745
43a8ae38-7411-430d-a560-b6f10ac5b4cd,Match,2024-05-19T17:12:06.309Z,2024-04-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:12:06.309Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
e5875fa6-f116-45ed-91b3-f41438f077dc,Match,2024-06-06T02:18:00.866Z,2024-06-05,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-06T02:18:00.866Z,e18a28b5-3027-4123-bf02-d2b69898a8e3
13e22dc1-b1e7-4e77-9445-8cf9261c3cb9,Match,2024-05-21T02:46:26.652Z,2024-04-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T02:46:26.652Z,1b66a4ff-a57e-4e74-91d1-5ba6a13e4458
5d601866-95a0-4bb1-8c03-39e580b3f9e4,Match,2024-07-05T20:59:19.091Z,2024-07-05,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-05T20:59:19.091Z,4ba19e62-7260-4580-8344-f88e52740574
896579cb-b600-4c5c-8840-28df4f9f0519,Match,2024-09-09T00:53:11.432Z,2024-09-08,False,unranked,2024-09-09T00:53:11.432Z,be7db7df-6bb0-4f10-8cba-e60d383df3f1
9be90bfa-c6ec-4fea-883d-0df9412ef191,Match,2024-05-21T00:05:07.902Z,2024-05-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T00:05:07.902Z,2ba24060-6877-45c8-8469-e852ca089bc7
e8e6520f-2157-457d-a513-36e0e25986b6,Match,2024-05-19T17:24:26.615Z,2024-05-11,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:24:26.615Z,624d0224-081d-4438-97a9-bcc5cb83ca99
b530bc9e-ed94-4265-bc01-906d1be6da3a,Match,2024-10-22T01:12:22.508Z,2024-10-21,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-10-22T01:12:22.508Z,381336db-4f03-4c63-9868-72bc320dd532
c80ca1fc-6643-48d7-b70c-3050f301f815,Match,2024-05-29T01:18:16.346Z,2024-05-28,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-29T01:18:16.346Z,313cdf97-a9c8-44e3-86c2-13c8d5542798
7401a4df-221f-4d4a-97d8-38f00f8fa5fd,Match,2024-10-15T02:45:24.628Z,2024-10-14,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-10-15T02:45:24.628Z,a4c228f7-b18b-4a28-80b1-329d485968a2
9c3ec8fe-c4d5-4f12-a2be-ba53bfbad97a,Match,2024-05-26T02:36:42.767Z,2024-05-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-26T02:36:42.767Z,7782c783-a210-4d4b-a80d-976bef64f8e6
36fd116d-9140-4798-847b-af5939f1faf5,Match,2024-05-19T16:51:28.978Z,2024-03-07,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:51:28.978Z,250e0faa-79e1-4a07-aab3-24a7e087a655
8b4320af-ff1d-464a-8c27-7d1e427f9476,Match,2024-05-19T17:21:38.922Z,2024-05-06,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:21:38.922Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
6c827fd0-76b4-4e3a-a6c0-dd3ed4b7e944,Match,2025-01-14T02:04:42.461Z,2025-01-13,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-14T02:04:42.461Z,1c4ad29c-9a92-496e-beaf-15e5fe376bba
88c5243d-1f14-4c82-991d-8f662852a4e1,Match,2025-02-22T03:52:17.191Z,2025-02-21,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-22T03:52:17.191Z,1290996b-5e32-48d8-9037-2ee321d601d7
693d78b7-39e3-42d4-a18a-335bcac8a59d,Match,2024-05-19T16:54:05.540Z,2024-03-12,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:54:05.540Z,bb2cefdc-d665-4799-96f2-8ca9162e5abd
78b2b305-f599-4339-9d80-5ee20cd92834,Match,2024-11-05T03:00:11.270Z,2024-11-04,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-11-05T03:00:11.270Z,15b6e205-8132-4d02-9e31-b005dae73745
e7652c3c-36a9-432a-80cc-39951de186a7,Match,2025-02-28T05:12:39.141Z,2025-02-27,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-28T05:12:39.141Z,1290996b-5e32-48d8-9037-2ee321d601d7
1329a243-e2d3-4942-84d8-2b98c0d941b3,Match,2024-05-27T01:29:27.820Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T01:29:27.820Z,2ba24060-6877-45c8-8469-e852ca089bc7
1e7b733b-1d79-460c-9c22-2c9934506ad6,Match,2025-03-04T04:48:51.651Z,2025-03-03,False,unranked,2025-03-04T04:48:51.651Z,452e2bea-687c-40bb-8b80-e8f2ce186b27
50959a29-396e-47b0-b14b-e6e8e2de1b08,Match,2024-05-19T17:23:34.491Z,2024-05-11,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:23:34.491Z,e14f5f2f-6a2e-495f-b71b-f117b29eac3a
1a7ed748-2f73-44bc-a29d-86c4def3cc94,Match,2024-06-02T18:50:44.516Z,2024-06-02,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-02T18:50:44.516Z,1c5671c6-59fe-4329-9bfc-671e7e11b021
52e21570-b667-43a1-b9b9-42701d2724d6,Match,2024-05-26T20:44:59.072Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-26T20:44:59.072Z,7782c783-a210-4d4b-a80d-976bef64f8e6
51420ce1-2e41-414f-a262-13ae97650736,Match,2024-05-19T16:49:44.871Z,2024-03-05,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:49:44.871Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
617ab9ca-75b5-480f-981a-03a166af3bbe,Match,2024-06-02T19:11:20.486Z,2024-06-02,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-02T19:11:20.486Z,1c5671c6-59fe-4329-9bfc-671e7e11b021
4252bb84-b7dc-400b-a2f3-2a88fa4fd6bd,Match,2024-05-19T16:44:16.053Z,2024-03-02,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:44:16.053Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
751b41f7-65a3-42a6-a7fc-145cc453208c,Match,2024-05-19T17:13:21.781Z,2024-04-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:13:21.781Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
1e10720f-fcb7-4b57-8965-a40c7dd66dd5,Match,2024-06-23T19:58:18.187Z,2024-06-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-23T19:58:18.187Z,7782c783-a210-4d4b-a80d-976bef64f8e6
89a94386-38d5-4974-9af1-93acc33f31f8,Match,2024-09-24T03:11:53.756Z,2024-09-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-09-24T03:11:53.756Z,624d0224-081d-4438-97a9-bcc5cb83ca99
2781bf39-b075-4dcc-84b8-de13fa00dc10,Match,2024-09-27T04:23:02.603Z,2024-09-27,False,unranked,2024-09-27T04:23:02.603Z,400320a5-7a24-4262-8d82-4991395b6a49
7e098800-d3a6-403a-a0dc-8066babb6924,Match,2024-11-02T00:49:02.224Z,2024-11-01,False,unranked,2024-11-02T00:49:02.224Z,1c4ad29c-9a92-496e-beaf-15e5fe376bba
86d93fa0-61b0-43d6-bbed-8dde9a69593d,Match,2024-06-11T02:33:20.438Z,2024-06-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-11T02:33:20.438Z,1c5671c6-59fe-4329-9bfc-671e7e11b021
845988e9-bbcd-432d-ae00-fd011cb2f59b,Match,2024-05-19T16:41:40.022Z,2024-02-28,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:41:40.022Z,44f636b9-182b-415d-afd8-ee563a0870b3
3e92b666-53f5-48c2-97d6-cbe6c22a4dc1,Match,2024-06-23T20:23:04.647Z,2024-06-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-23T20:23:04.647Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
91c5181c-7b42-4c82-bd6d-a9667f66d725,Match,2024-05-19T17:17:43.716Z,2024-04-28,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:17:43.716Z,7782c783-a210-4d4b-a80d-976bef64f8e6
ea276179-2c94-4562-9859-5478308a8715,Match,2024-05-29T02:49:52.393Z,2024-05-28,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-29T02:49:52.393Z,afd96f9b-7aa8-4bb6-b5a2-3cc7f665fa44
e28131b3-8e5f-4517-937c-6a67f72bb407,Match,2024-05-19T17:10:32.026Z,2024-04-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:10:32.026Z,f8387ebc-be96-4903-8628-fc7851caa547
e28cc0a9-de9e-49a8-b58c-127e6c708f4b,Match,2024-05-19T17:15:50.259Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:15:50.259Z,7782c783-a210-4d4b-a80d-976bef64f8e6
34b77b5e-a006-432c-80ce-64509d97aabc,Match,2024-07-19T03:54:17.211Z,2024-07-18,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-07-19T03:54:17.211Z,3d36b33d-c708-450c-85fe-0911a376c762
3220e190-20f2-4f73-a224-b81891e0f36b,Match,2024-05-19T17:24:56.597Z,2024-05-11,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:24:56.597Z,7782c783-a210-4d4b-a80d-976bef64f8e6
c64698d4-c829-4430-9b02-bb6c02a7717c,Match,2024-05-23T04:02:17.292Z,2024-05-22,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-23T04:02:17.292Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
6e5adccf-9c6d-4c59-bc25-5d28e56db77f,Match,2024-10-22T01:56:39.982Z,2024-10-21,False,unranked,2024-10-22T01:56:39.982Z,1c4ad29c-9a92-496e-beaf-15e5fe376bba
cedaddcb-4a62-4790-b250-eb1bfcabe3d0,Match,2024-06-01T21:07:32.225Z,2024-06-01,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-01T21:07:32.225Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
17ee74d8-bdb0-42d6-b276-120812dd9135,Match,2024-05-19T17:02:13.437Z,2024-03-28,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:02:13.437Z,661cce5b-87d7-4f09-8656-6842e9302fbe
09cb7b56-378e-42fd-afee-a1bd2e4d8d91,Match,2024-11-05T17:22:37.886Z,2024-11-05,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-11-05T17:22:37.886Z,c10d1191-3277-45eb-b9c5-4b3bbae2d3f7
02b5985a-35a3-49f2-b597-fb234c8cfc04,Match,2024-07-11T01:38:22.761Z,2024-07-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-11T01:38:22.761Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
71449a33-75f9-4899-838b-1388d5f5b586,Match,2024-09-10T01:09:59.357Z,2024-09-09,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-10T01:09:59.357Z,34f78b14-b22a-4e8a-83d0-f1da9f20daee
b907b3da-3006-4f31-8d1c-b7bff7f9b9c7,Match,2024-05-19T16:47:30.854Z,2024-03-03,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:47:30.854Z,89b053b1-41d1-4374-8bb3-c2cc6ca6c27b
0ac4f861-c40e-4a8a-a8d6-98d888a771dd,Match,2024-05-19T17:19:11.133Z,2024-04-29,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:19:11.133Z,fba8470e-521d-4edc-8008-07e376fa47f2
e8e59e3d-a1b8-432a-b31c-bb13dcf0493b,Match,2024-05-19T16:50:31.119Z,2024-03-06,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:50:31.119Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
b3d0f27b-5f04-4af1-be3a-00eca1987687,Match,2024-06-11T04:01:13.646Z,2024-06-10,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-11T04:01:13.646Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
d22f302b-58d2-4400-9713-aec7f3cea3ce,Match,2025-01-21T02:45:34.056Z,2025-01-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-21T02:45:34.056Z,1b66a4ff-a57e-4e74-91d1-5ba6a13e4458
aee14d31-7b5e-406c-8696-6e594b1b40a1,Match,2024-05-19T17:17:26.161Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:17:26.161Z,75c2b55c-9112-43d4-8009-1ed1344ee62f
f878e0c1-8c4e-4a51-b19a-f9d4491f044c,Match,2025-01-21T01:53:13.973Z,2025-01-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-21T01:53:13.973Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
8927f9c9-027d-4a1d-ae88-eb32b2f5af0c,Match,2024-09-07T14:40:03.362Z,2024-09-02,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-07T14:40:03.362Z,e1aaf410-f1d9-4b1c-a3d8-557dd9d06e15
53d05636-5e1b-49eb-af5f-eced6082eade,Match,2024-07-05T02:55:25.073Z,2024-07-03,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-05T02:55:25.073Z,4ba19e62-7260-4580-8344-f88e52740574
252bd489-0f71-42ef-ba29-71e14357226c,Match,2025-01-28T03:24:13.035Z,2025-01-27,False,unranked,2025-01-28T03:24:13.035Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
a7a64cda-ce32-4bc0-a1ad-e885ec3deb16,Match,2024-06-01T21:08:11.146Z,2024-06-01,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-01T21:08:11.146Z,9e932e29-f9ec-4662-a455-5afc2932ba90
7fbada57-0f2f-46c7-8c11-f6436ff9a53c,Match,2024-05-21T01:48:07.353Z,2024-05-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T01:48:07.353Z,0ecf7943-dc6a-45df-96ee-584cf1293c82
07de811e-f661-4892-83a2-9f0f838bf996,Match,2024-05-19T17:17:05.908Z,2024-04-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:17:05.908Z,75c2b55c-9112-43d4-8009-1ed1344ee62f
82edeac2-23ea-4bec-a1b6-1cbe2d50104b,Match,2024-05-19T16:53:00.088Z,2024-03-10,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:53:00.088Z,0da2b3a3-5000-4e47-8afc-a8447305ae09
dcb13676-54b0-4753-b236-7694a2abe7d6,Match,2024-06-01T21:07:55.071Z,2024-06-01,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-01T21:07:55.071Z,9e932e29-f9ec-4662-a455-5afc2932ba90
36dec177-f2aa-4f9d-9c12-29b14e5afac9,Match,2025-02-01T01:28:45.335Z,2025-01-31,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-02-01T01:28:45.335Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
72a8e1a4-4bbc-410a-8da0-8b7b1f8341eb,Match,2024-05-19T17:04:46.358Z,2024-04-06,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:04:46.358Z,9f2b5f40-f69f-459d-a21e-07ea0802597b
dc0c61ee-ec5e-4e28-b83b-7ce5bd50133d,Match,2024-05-19T16:54:21.312Z,2024-03-13,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:54:21.312Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
187c21b8-a2c3-40d0-9d04-7fcf3f9d22b4,Match,2024-07-09T00:22:02.800Z,2024-07-08,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-09T00:22:02.800Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
ab430d1b-4582-4cb5-b4d7-db3b8628395b,Match,2024-11-02T02:40:38.145Z,2024-11-01,False,unranked,2024-11-02T02:40:38.145Z,a2d9af61-c74b-4aba-b85e-c99e603bfa36
968f1ac9-76e2-4acb-8bdc-dda76ff08bab,Match,2024-05-23T00:20:23.970Z,2024-05-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-23T00:20:23.970Z,8af5a74c-e19e-49b8-af4c-76ab019b9bbc
ee838faa-7943-47e0-b85e-81e2a736bf93,Match,2024-05-27T18:06:59.262Z,2024-05-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T18:06:59.262Z,01896448-0df8-4da0-b0dd-f0c3c06c1462
fbfea9e2-1db5-452f-8662-3de2dedaf3e8,Match,2025-02-18T02:56:30.403Z,2025-02-17,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-18T02:56:30.403Z,86c33393-a8e1-4588-a395-b776bb52f85a
00cc5d2a-f555-4138-9e14-c4491cdfa0c5,Match,2024-07-26T01:42:46.193Z,2024-07-25,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-26T01:42:46.193Z,e18a28b5-3027-4123-bf02-d2b69898a8e3
2d0c490b-43d9-4ecf-a7ab-3ce9be15ddbb,Match,2024-09-09T01:01:34.183Z,2024-09-08,False,unranked,2024-09-09T01:01:34.183Z,02351260-5d52-4ddf-8a16-738b62887787
6a8e5e32-5247-4784-93cb-e1e8d4b134d2,Match,2024-09-13T21:18:32.795Z,2024-09-13,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-09-13T21:18:32.795Z,e1aaf410-f1d9-4b1c-a3d8-557dd9d06e15
e5a9ffc5-d60f-483f-a19f-22db9f06ca3b,Match,2024-06-13T03:31:43.633Z,2024-06-12,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-13T03:31:43.633Z,9e932e29-f9ec-4662-a455-5afc2932ba90
4ad323d8-aa82-418f-9190-f01ecb7897b2,Match,2024-11-05T01:48:34.749Z,2024-11-04,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-11-05T01:48:34.749Z,a4c228f7-b18b-4a28-80b1-329d485968a2
607bc6c1-cf50-427d-a428-ddef0dee0d0b,Match,2024-05-19T16:44:41.217Z,2024-03-03,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:44:41.217Z,c7690006-23fb-4b87-bb90-48dd072fd6c7
4d25cb7f-b9c4-493e-b891-3596a1f4a4a3,Match,2024-05-21T04:02:38.618Z,2024-05-20,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-21T04:02:38.618Z,e18a28b5-3027-4123-bf02-d2b69898a8e3
ba848fd7-9e28-4c59-97e2-9cc7d0d4e78f,Match,2024-07-16T02:51:18.994Z,2024-07-15,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-07-16T02:51:18.994Z,1f783755-f47d-4a5d-83f5-f9a074c932b7
767df920-ca3e-4a05-9a11-897f58d2d251,Match,2025-02-02T00:33:30.611Z,2025-02-01,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-02T00:33:30.611Z,2b61216a-3c94-4fbc-9015-d1689ef7ea75
38126c15-0467-4a7e-9ed4-da813c4fa589,Match,2024-10-23T00:49:46.154Z,2024-10-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-23T00:49:46.154Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
4d3a3402-facb-40ea-aa00-3cfa0a5c1cdf,Match,2025-02-16T01:38:27.156Z,2025-02-15,False,05e144bc-397d-4033-80c0-420c6719d84c,2025-02-16T01:38:27.156Z,a22c844e-e9fb-4dc1-a50f-1e742afe6001
fca0072f-a16e-4c2f-99b4-0bb5562f537a,Match,2024-05-19T16:51:50.464Z,2024-03-08,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:51:50.464Z,250e0faa-79e1-4a07-aab3-24a7e087a655
b72feb2a-a8f4-494c-9f9d-9319079ee52e,Match,2024-06-05T20:48:09.768Z,2024-06-05,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-06-05T20:48:09.768Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
16af670c-29b7-4b58-8d88-38e7e391a200,Match,2024-05-19T17:01:17.408Z,2024-03-27,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T17:01:17.408Z,631dd081-e14a-430d-9cfc-94a45aa8391b
e6a0868e-6729-4d52-97a8-620a69bc4e59,Match,2025-02-01T01:26:54.144Z,2025-01-31,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-02-01T01:26:54.144Z,e3edc986-a1fe-4787-98f4-dc9a85d4ccf6
f7bcbf6f-7c22-417c-8f71-cb6be86c1526,Match,2024-10-23T01:45:27.136Z,2024-10-22,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-10-23T01:45:27.136Z,428adb2b-52fb-4b4c-a90d-f0e1e2f3e7c9
4b2a62bf-b08e-444b-be5a-eaa0cb3bbc62,Match,2024-05-19T16:40:04.271Z,2024-02-26,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:40:04.271Z,250e0faa-79e1-4a07-aab3-24a7e087a655
318f2ff3-75d0-465c-a099-146bbcf8c66c,Match,2025-01-28T02:43:31.863Z,2025-01-27,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2025-01-28T02:43:31.863Z,86aebd13-f085-4c4e-98a5-393b5e6652e1
46e7458c-582a-410d-9835-35a4d8c875a2,Match,2024-10-02T04:33:29.230Z,2024-10-01,False,unranked,2024-10-02T04:33:29.230Z,9e932e29-f9ec-4662-a455-5afc2932ba90
1d7c39f6-e7e0-4df2-8cb3-69d2ce0c301e,Match,2024-05-19T16:51:08.933Z,2024-03-07,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:51:08.933Z,6ee12394-95a1-4e5a-8f98-e75351f969dc
7c411157-f979-41b4-8c55-c99ffc3dbaa5,Match,2024-05-27T03:16:00.962Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-27T03:16:00.962Z,61ba27f3-4070-4c16-81c7-9df40c5741ce
6b516c3c-6a4c-4f4a-86d5-0a71a1a1efa4,Match,2024-05-19T17:11:28.324Z,2024-04-23,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:11:28.324Z,7782c783-a210-4d4b-a80d-976bef64f8e6
ebbdb82b-755b-4325-a826-787b7bdf5407,Match,2024-05-19T17:22:38.785Z,2024-05-07,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:22:38.785Z,9a9d96de-6228-4756-8647-3ea1cfa9c650
77c8cc5c-9d6a-40ff-80f6-3b673a7894a8,Match,2024-05-19T17:20:59.618Z,2024-05-04,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-19T17:20:59.618Z,dc35a538-cbc1-4ee1-ba7a-ca259c202a82
d61b957f-7236-46b6-a144-fe23d81965c2,Match,2024-05-19T16:57:40.863Z,2024-03-21,False,e692a8b9-5e99-460b-b810-59b06254eaa9,2024-05-19T16:57:40.863Z,0da2b3a3-5000-4e47-8afc-a8447305ae09
2f7fcad9-013c-49ed-914b-6a8739764c2c,Match,2024-05-26T19:43:55.388Z,2024-05-26,False,0719aa40-07f3-4b3d-b588-82da8605ffbb,2024-05-26T19:43:55.388Z,624d0224-081d-4438-97a9-bcc5cb83ca99
